,filled_template,possible_answers,answer_ix
968,"Q: Is the sentiment of this sentence positive or negative? Ashley appreciates being outside
A: The sentence is","[' positive', ' negative']",0
969,"Q: Is the sentiment of this sentence positive or negative? Ashley does not appreciate being outside
A: The sentence is","[' positive', ' negative']",1
970,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates music
A: The sentiment of the above sentence is","[' positive', ' negative']",0
971,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate music
A: The sentiment of the above sentence is","[' positive', ' negative']",1
972,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates music
A: The sentiment of the sentence is","[' positive', ' negative']",0
973,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate music
A: The sentiment of the sentence is","[' positive', ' negative']",1
974,"Q: Is the following sentence positive or negative? Ashley appreciates music
A: The sentence is","[' positive', ' negative']",0
975,"Q: Is the following sentence positive or negative? Ashley does not appreciate music
A: The sentence is","[' positive', ' negative']",1
976,"Q: What is the sentiment of this sentence? Ashley appreciates music
A: The sentiment of the sentence is","[' positive', ' negative']",0
977,"Q: What is the sentiment of this sentence? Ashley does not appreciate music
A: The sentiment of the sentence is","[' positive', ' negative']",1
978,"Q: Is the sentiment of this sentence positive or negative? Ashley appreciates music
A: The sentence is","[' positive', ' negative']",0
979,"Q: Is the sentiment of this sentence positive or negative? Ashley does not appreciate music
A: The sentence is","[' positive', ' negative']",1
980,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",0
981,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate modern art
A: The sentiment of the above sentence is","[' positive', ' negative']",1
982,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
983,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
984,"Q: Is the following sentence positive or negative? Ashley appreciates modern art
A: The sentence is","[' positive', ' negative']",0
985,"Q: Is the following sentence positive or negative? Ashley does not appreciate modern art
A: The sentence is","[' positive', ' negative']",1
986,"Q: What is the sentiment of this sentence? Ashley appreciates modern art
A: The sentiment of the sentence is","[' positive', ' negative']",0
987,"Q: What is the sentiment of this sentence? Ashley does not appreciate modern art
A: The sentiment of the sentence is","[' positive', ' negative']",1
988,"Q: Is the sentiment of this sentence positive or negative? Ashley appreciates modern art
A: The sentence is","[' positive', ' negative']",0
989,"Q: Is the sentiment of this sentence positive or negative? Ashley does not appreciate modern art
A: The sentence is","[' positive', ' negative']",1
990,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates math
A: The sentiment of the above sentence is","[' positive', ' negative']",0
991,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate math
A: The sentiment of the above sentence is","[' positive', ' negative']",1
992,"Q: Classify the sentiment of this sentence as positive or negative: Ashley appreciates math
A: The sentiment of the sentence is","[' positive', ' negative']",0
993,"Q: Classify the sentiment of this sentence as positive or negative: Ashley does not appreciate math
A: The sentiment of the sentence is","[' positive', ' negative']",1
994,"Q: Is the following sentence positive or negative? Ashley appreciates math
A: The sentence is","[' positive', ' negative']",0
995,"Q: Is the following sentence positive or negative? Ashley does not appreciate math
A: The sentence is","[' positive', ' negative']",1
996,"Q: What is the sentiment of this sentence? Ashley appreciates math
A: The sentiment of the sentence is","[' positive', ' negative']",0
997,"Q: What is the sentiment of this sentence? Ashley does not appreciate math
A: The sentiment of the sentence is","[' positive', ' negative']",1
998,"Q: Is the sentiment of this sentence positive or negative? Ashley appreciates math
A: The sentence is","[' positive', ' negative']",0
999,"Q: Is the sentiment of this sentence positive or negative? Ashley does not appreciate math
A: The sentence is","[' positive', ' negative']",1
